dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,283.488990,299.271206,446.600414,31.485882,-29.987073,-0.000000,0.091119
0.010000,283.801076,299.299424,446.913773,31.186011,-29.987073,-0.000000,0.089227
0.010000,284.110228,299.326791,447.224134,30.886140,-29.987073,0.000000,0.087359
0.010000,284.416442,299.353325,447.531496,30.586270,-29.987073,-0.000000,0.085515
0.010000,284.719717,299.379045,447.835860,30.286399,-29.987073,0.000000,0.083696
0.010000,285.020049,299.403969,448.137224,29.986528,-29.987073,0.000000,0.081901
0.010000,285.317437,299.428115,448.435590,29.686657,-29.987073,0.000000,0.080130
0.010000,285.611877,299.451500,448.730957,29.386787,-29.987073,-0.000000,0.078383
0.010000,285.903367,299.474142,449.023326,29.086916,-29.987073,0.000000,0.076659
0.010000,286.191906,299.496057,449.312696,28.787045,-29.987073,-0.000000,0.074958
0.010000,286.477490,299.517264,449.599067,28.487175,-29.987073,0.000000,0.073281
0.010000,286.760119,299.537777,449.882439,28.187304,-29.987073,0.000000,0.071627
0.010000,287.039790,299.557614,450.162813,27.887433,-29.987073,0.000000,0.069995
0.010000,287.316502,299.576790,450.440188,27.587562,-29.987073,-0.000000,0.068386
0.010000,287.590251,299.595321,450.714564,27.287692,-29.987073,0.000000,0.066799
0.010000,287.861038,299.613224,450.985942,26.987821,-29.987073,-0.000000,0.065234
0.010000,288.128859,299.630512,451.254321,26.687950,-29.987073,0.000000,0.063692
0.010000,288.393714,299.647202,451.519701,26.388079,-29.987073,-0.000000,0.062172
0.010000,288.655601,299.663308,451.782082,26.088209,-29.987073,0.000000,0.060673
0.010000,288.914518,299.678844,452.041465,25.788338,-29.987073,-0.000000,0.059195
0.010000,289.170464,299.693826,452.297849,25.488467,-29.987073,0.000000,0.057740
0.010000,289.423437,299.708266,452.551234,25.188596,-29.987073,0.000000,0.056305
0.010000,289.673437,299.722180,452.801621,24.888726,-29.987073,0.000000,0.054891
0.010000,289.920461,299.735581,453.049009,24.588855,-29.987073,-0.000000,0.053499
0.010000,290.164510,299.748482,453.293398,24.288984,-29.987073,0.000000,0.052127
0.010000,290.405581,299.760896,453.534788,23.989114,-29.987073,-0.000000,0.050776
0.010000,290.643673,299.772837,453.773180,23.689243,-29.987073,0.000000,0.049445
0.010000,290.878786,299.784317,454.008573,23.389372,-29.987073,-0.000000,0.048135
0.010000,291.110919,299.795349,454.240968,23.089501,-29.987073,0.000000,0.046844
0.010000,291.340069,299.805945,454.470363,22.789631,-29.987073,0.000000,0.045574
0.010000,291.566238,299.816118,454.696760,22.489760,-29.987073,-0.000000,0.044324
0.010000,291.789423,299.825880,454.920159,22.189889,-29.987073,0.000000,0.043093
0.010000,292.009623,299.835241,455.140558,21.890018,-29.987073,0.000000,0.041883
0.010000,292.226839,299.844214,455.357959,21.590148,-29.987073,-0.000000,0.040691
0.010000,292.441068,299.852810,455.572361,21.290277,-29.987073,0.000000,0.039519
0.010000,292.652312,299.861041,455.783764,20.990406,-29.987073,0.000000,0.038366
0.010000,292.860567,299.868917,455.992169,20.690536,-29.987073,-0.000000,0.037233
0.010000,293.065835,299.876448,456.197575,20.390665,-29.987073,0.000000,0.036118
0.010000,293.268115,299.883646,456.399982,20.090794,-29.987073,0.000000,0.035022
0.010000,293.467405,299.890521,456.599391,19.790923,-29.987073,0.000000,0.033945
0.010000,293.663705,299.897083,456.795801,19.491053,-29.987073,-0.000000,0.032887
0.010000,293.857015,299.903342,456.989212,19.191182,-29.987073,0.000000,0.031847
0.010000,294.047334,299.909308,457.179625,18.891311,-29.987073,0.000000,0.030825
0.010000,294.234661,299.914990,457.367038,18.591440,-29.987073,-0.000000,0.029822
0.010000,294.418997,299.920398,457.551453,18.291570,-29.987073,0.000000,0.028837
0.010000,294.600340,299.925541,457.732870,17.991699,-29.987073,0.000000,0.027870
0.010000,294.778691,299.930428,457.911287,17.691828,-29.987073,-0.000000,0.026921
0.010000,294.954049,299.935068,458.086706,17.391958,-29.987073,0.000000,0.025990
0.010000,295.126413,299.939470,458.259126,17.092087,-29.987073,0.000000,0.025076
0.010000,295.295783,299.943642,458.428548,16.792216,-29.987073,0.000000,0.024180
0.010000,295.462159,299.947593,458.594971,16.492345,-29.987073,-0.000000,0.023302
0.010000,295.625540,299.951330,458.758395,16.192475,-29.987073,0.000000,0.022442
0.010000,295.785927,299.954862,458.918820,15.892604,-29.987073,0.000000,0.021598
0.010000,295.943318,299.958197,459.076247,15.592733,-29.987073,-0.000000,0.020772
0.010000,296.097714,299.961342,459.230675,15.292862,-29.987073,0.000000,0.019963
0.010000,296.249114,299.964305,459.382104,14.992992,-29.987073,0.000000,0.019172
0.010000,296.397518,299.967093,459.530535,14.693121,-29.987073,-0.000000,0.018397
0.010000,296.542927,299.969714,459.675967,14.393250,-29.987073,0.000000,0.017639
0.010000,296.685339,299.972173,459.818400,14.093380,-29.987073,-0.000000,0.016899
0.010000,296.824754,299.974479,459.957834,13.793509,-29.987073,0.000000,0.016175
0.010000,296.961173,299.976637,460.094270,13.493638,-29.987073,0.000000,0.015467
0.010000,297.094594,299.978655,460.227707,13.193767,-29.987073,-0.000000,0.014776
0.010000,297.225019,299.980538,460.358145,12.893897,-29.987073,0.000000,0.014102
0.010000,297.352447,299.982294,460.485585,12.594026,-29.987073,-0.000000,0.013445
0.010000,297.476877,299.983927,460.610026,12.294155,-29.987073,0.000000,0.012803
0.010000,297.598310,299.985444,460.731468,11.994284,-29.987073,0.000000,0.012179
0.010000,297.716745,299.986850,460.849912,11.694414,-29.987073,-0.000000,0.011570
0.010000,297.832182,299.988151,460.965356,11.394543,-29.987073,0.000000,0.010978
0.010000,297.944622,299.989353,461.077802,11.094672,-29.987073,-0.000000,0.010401
0.010000,298.054064,299.990461,461.187250,10.794801,-29.987073,0.000000,0.009841
0.010000,298.160507,299.991480,461.293698,10.494931,-29.987073,-0.000000,0.009297
0.010000,298.263953,299.992414,461.397148,10.195060,-29.987073,0.000000,0.008769
0.010000,298.364401,299.993269,461.497600,9.895189,-29.987073,0.000000,0.008257
0.010000,298.461850,299.994050,461.595052,9.595319,-29.987073,-0.000000,0.007760
0.010000,298.556301,299.994760,461.689506,9.295448,-29.987073,0.000000,0.007280
0.010000,298.647754,299.995404,461.780961,8.995577,-29.987073,-0.000000,0.006815
0.010000,298.736209,299.995987,461.869418,8.695706,-29.987073,0.000000,0.006366
0.010000,298.821665,299.996513,461.954875,8.395836,-29.987073,0.000000,0.005932
0.010000,298.904122,299.996985,462.037334,8.095965,-29.987073,-0.000000,0.005515
0.010000,298.983582,299.997407,462.116795,7.796094,-29.987073,0.000000,0.005112
0.010000,299.060042,299.997783,462.193256,7.496223,-29.987073,0.000000,0.004726
0.010000,299.133504,299.998117,462.266719,7.196353,-29.987073,0.000000,0.004354
0.010000,299.203968,299.998411,462.337183,6.896482,-29.987073,-0.000000,0.003999
0.010000,299.271433,299.998669,462.404649,6.596611,-29.987073,0.000000,0.003658
0.010000,299.335899,299.998895,462.469115,6.296741,-29.987073,0.000000,0.003333
0.010000,299.397367,299.999090,462.530583,5.996870,-29.987073,0.000000,0.003024
0.010000,299.455836,299.999258,462.589053,5.696999,-29.987073,-0.000000,0.002729
0.010000,299.511307,299.999402,462.644523,5.397128,-29.987073,0.000000,0.002450
0.010000,299.563778,299.999523,462.696995,5.097258,-29.987073,0.000000,0.002187
0.010000,299.613251,299.999626,462.746469,4.797387,-29.987073,0.000000,0.001938
0.010000,299.659726,299.999710,462.792943,4.497516,-29.987073,-0.000000,0.001705
0.010000,299.703202,299.999780,462.836419,4.197645,-29.987073,0.000000,0.001487
0.010000,299.743679,299.999836,462.876896,3.897775,-29.987073,0.000000,0.001284
0.010000,299.781157,299.999880,462.914374,3.597904,-29.987073,-0.000000,0.001096
0.010000,299.815637,299.999915,462.948854,3.298033,-29.987073,0.000000,0.000923
0.010000,299.847118,299.999942,462.980335,2.998163,-29.987073,0.000000,0.000765
0.010000,299.875600,299.999961,463.008817,2.698292,-29.987073,-0.000000,0.000622
0.010000,299.901083,299.999976,463.034301,2.398421,-29.987073,0.000000,0.000495
0.010000,299.923568,299.999985,463.056786,2.098550,-29.987073,-0.000000,0.000382
0.010000,299.943055,299.999992,463.076272,1.798680,-29.987073,-0.000000,0.000285
0.010000,299.959542,299.999996,463.092759,1.498809,-29.987073,0.000000,0.000202
0.010000,299.973031,299.999998,463.106248,1.198938,-29.987073,0.000000,0.000135
0.010000,299.983521,299.999999,463.116738,0.899067,-29.987073,0.000000,0.000082
0.010000,299.991013,300.000000,463.124230,0.599306,-29.976178,1.089488,0.000045
0.010000,299.995807,300.000000,463.129024,0.359518,-23.978763,599.741458,0.000021
0.010000,299.998503,300.000000,463.131720,0.179705,-17.981349,599.741458,0.000007
0.010000,299.999701,300.000000,463.132918,0.059865,-11.983934,599.741458,0.000001
0.010000,300.000000,300.000000,463.133217,0.000000,-5.986520,599.741458,6.283185
0.010000,300.000000,300.000000,463.133217,0.000000,0.000000,598.651970,6.283185
